2020-07-23,2086206837
2020-07-24,2905841114
2020-07-25,2875310287
2020-07-26,3306002416
2020-07-27,2871104460
2020-07-28,2777792314
2020-07-29,2587588635
2020-07-30,2668721930
2020-07-31,2706553321
2020-08-01,2707775282
2020-08-02,2946440758
2020-08-03,3017024052
2020-08-04,2937948529
2020-08-05,2743542122
2020-08-06,2625732697
2020-08-07,2457363618
2020-08-08,2577599159
2020-08-09,3111900039
2020-08-10,2842269384
2020-08-11,2699502188
2020-08-12,2603415607
2020-08-13,2509604113
2020-08-14,2521603320
2020-08-15,2544143802
2020-08-16,2746031063
2020-08-17,3211570571
2020-08-18,2761689176
2020-08-19,2589567342
2020-08-20,2489778752
2020-08-21,2424152863
2020-08-22,2453360149
2020-08-23,3110927252
2020-08-24,2821045712
2020-08-25,2528759894
2020-08-26,2388743081
2020-08-27,2298616100
2020-08-28,2341659852
2020-08-29,2420520662
2020-08-30,2969531686
2020-08-31,2757308579
2020-09-01,2460150744
2020-09-02,2003632093
2020-09-03,2508504747
2020-09-04,2351390524
2020-09-05,2303919167
2020-09-06,2603995555
2020-09-07,2324078928
2020-09-08,2672192264
2020-09-09,2233632821
2020-09-10,2266846849
2020-09-11,2057749537
2020-09-12,2273122309
2020-09-13,2733734995
2020-09-14,2541828389
2020-09-15,2255021345
2020-09-16,2161295997
2020-09-17,2089966014
2020-09-18,2178732381
2020-09-19,2250887028
2020-09-20,2660963074
2020-09-21,2487826288
2020-09-22,2223088210
2020-09-23,2200318287
2020-09-24,2181469881
2020-09-25,2183810179
2020-09-26,2382004691
2020-09-27,2855188897
2020-09-28,2757863100
2020-09-29,2883154064
2020-09-30,3429482962
2020-10-01,2468091636
2020-10-02,2656443029
2020-10-03,2573033545
2020-10-04,2799191994
2020-10-05,2670821760
2020-10-06,2348899655
2020-10-07,2285045474
2020-10-08,2160100797
2020-10-09,2326143580
2020-10-10,2415832476
2020-10-11,2777940659
2020-10-12,2588597612
2020-10-13,2258614404
2020-10-14,2165022539
2020-10-15,2135313848
2020-10-16,2101821011
2020-10-17,2231923045
2020-10-18,2692672200
2020-10-19,2546992537
2020-10-20,2266347600
2020-10-21,2086780427
2020-10-22,2201781486
2020-10-23,2085780090
2020-10-24,2165526929
2020-10-25,2688469489
2020-10-26,2592021027
2020-10-27,2279881771
2020-10-28,2229979056
2020-10-29,2164800782
2020-10-30,2160251275
2020-10-31,2264130674
2020-11-01,2589556732
2020-11-02,2780918018
2020-11-03,2235963597
2020-11-04,2249371444
2020-11-05,2269072651
2020-11-06,2298016007
2020-11-07,2446867197
2020-11-08,2804084416
2020-11-09,2736869523
2020-11-10,2466566232
2020-11-11,2341121998
2020-11-12,2421246308
2020-11-13,2492057175
2020-11-14,2649580818
2020-11-15,3130911868
2020-11-16,3018839419
2020-11-17,2723492339
2020-11-18,2651261630
2020-11-19,2566097768
2020-11-20,2732812346
2020-11-21,2890652227
2020-11-22,3257423714
2020-11-23,3075569236
2020-11-24,2739595344
2020-11-25,2663697527
2020-11-26,2688791435
2020-11-27,2718048677
2020-11-28,2924181752
2020-11-29,3365037988
2020-11-30,3037494758
2020-12-01,2688989626
2020-12-02,2638078850
2020-12-03,2538557164
2020-12-04,2575370864
2020-12-05,2834943014
2020-12-06,3305647808
2020-12-07,2909533185
2020-12-08,2555042773
2020-12-09,2516930173
2020-12-10,2487343796
2020-12-11,2492754263
2020-12-12,2715505654
2020-12-13,3014993281
2020-12-14,2637880991
2020-12-15,2334683870
2020-12-16,2290878597
2020-12-17,2334486876
2020-12-18,2299824381
2020-12-19,2397085598
2020-12-20,2923669297
2020-12-21,2650401724
2020-12-22,2379527187
2020-12-23,2347972144
2020-12-24,2310917650
2020-12-25,2486085441
2020-12-26,2687730721
2020-12-27,2882032104
2020-12-28,2849421455
2020-12-29,2368654261
2020-12-30,2057709690
2020-12-31,2420840191
2021-01-01,2447345171
2021-01-02,2611696555
2021-01-03,2826186350
2021-01-04,2617883588
2021-01-05,2258224423
2021-01-06,2192274390
2021-01-07,1746166668
2021-01-08,1870626283
2021-01-09,2169171902
2021-01-10,2758578062
2021-01-11,2476419076
2021-01-12,2205824478
2021-01-13,2338617117
2021-01-14,2123907243
2021-01-15,2222789036
2021-01-16,2237822441
2021-01-17,2706489192
2021-01-18,2378164721
2021-01-19,2195565540
2021-01-20,2217061311
2021-01-21,2019466141
2021-01-22,2244802314
2021-01-23,2312184757
2021-01-24,2883446978
2021-01-25,2651783678
2021-01-26,2133421703
2021-01-27,2371468566
2021-01-28,1968454273
